#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T03:05:02 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T03:05:02	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J/MNRAS/443/1231/FPsample&-out.max=unlimited&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74431231
#Name: J/MNRAS/443/1231
#Title: 6dF Galaxy Survey: Fundamental Plane data (Campbell+, 2014)
#INFO	ivoid=ivo://cds.vizier/j/mnras/443/1231	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/443/1231	    IVOID of underlying data collection
#INFO	creator=Campbell L.A.	    First author or institution
#INFO	cites=bibcode:2014MNRAS.443.1231C	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2014	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/443/1231	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74431231	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-10	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_443_1231_FPsample:
#Name: J/MNRAS/443/1231/FPsample
#Title: 6dFGSv 2MASS photometric parameters (table4) and Fundamental Plane parameters (table8)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	2MASX	(A17)	2MASX designation (JHHMMSSss+DDMMSSs)	[ucd=meta.id]
#Column	Jtot	(F6.3)	J-band total extended magnitude (j_m_ext) (2)	[ucd=phot.mag;em.IR.J]
#Column	Jfwhm	(F5.2)	J-band PSF FWHM	[ucd=phys.angSize]
#Column	Jdr	(F5.2)	[0/1.3] J-band {Delta}r correction applied	[ucd=instr.param]
#Column	Jlogr	(F6.3)	[-0.01/1.63] log(R_e,J_), J-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.J]
#Column	n	(F5.2)	[0.7/6] Sersic index from GALFIT	[ucd=stat.fit.param]
#Column	Htot	(F6.3)	H-band total extended magnitude (h_m_ext) (2)	[ucd=phot.mag;em.IR.H]
#Column	Hfwhm	(F5.2)	H-band PSF FWHM	[ucd=phys.angSize]
#Column	Hdr	(F5.2)	[0/1.3] H-band {Delta}r correction applied	[ucd=instr.param]
#Column	Hlogr	(F6.3)	[-0.01/1.62] log(R_e,H_), H-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.H]
#Column	Ktot	(F6.3)	K-band total extended magnitude (k_m_ext) (2)	[ucd=phot.mag;em.IR.K]
#Column	Kfwhm	(F5.2)	K-band PSF FWHM	[ucd=phys.angSize]
#Column	Kdr	(F5.2)	[0/1.3] K-band {Delta}r correction applied	[ucd=instr.param]
#Column	Klogr	(F6.3)	[-0.12/1.62] log(R_e,K_), K-band PSF-corrected circular effective radius (1)	[ucd=phys.angSize;em.IR.K]
#Column	6dFGS	(A15)	6dFGS designation (gHHMMSSs+DDMMSS)	[ucd=meta.id;meta.main]
#Column	No	(I1)	Number of observations for this galaxy	[ucd=meta.number]
#Column	p	(A1)	VizieR added column, not part of original data	[ucd=meta.ref.url]
#Column	RAJ2000	(F9.5)	Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	cz	(I5)	[762/16857] CMB frame galaxy redshift	[ucd=phys.veloc;pos.heliocentric]
#Column	JlogRe	(F6.3)	[-0.9/1.4] log(R_e,J_), J-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_JlogRe	(F6.3)	Error on JlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	HlogRe	(F6.3)	[-0.9/1.4] log(R_e,H_), H-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_HlogRe	(F6.3)	Error on HlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	KlogRe	(F6.3)	[-0.9/1.4] log(R_e,K_), K-band effective radius (in kpc/h) (3)	[ucd=phys.size.radius]
#Column	e_KlogRe	(F6.3)	Error on KlogRe (in kpc/h) (3)	[ucd=stat.error]
#Column	JlogIe	(F6.3)	[2.0/4.2] log(I_e,J_), J-band surface brightness at R_e,J_	[ucd=phot.mag.sb]
#Column	e_JlogIe	(F6.3)	Error on JlogIe	[ucd=stat.error]
#Column	HlogIe	(F6.3)	[1.8/4.3] log(I_e,H_), H-band surface brightness at R_e,H_	[ucd=phot.mag.sb]
#Column	e_HlogIe	(F6.3)	Error on HlogIe	[ucd=stat.error]
#Column	KlogIe	(F6.3)	[2.0/4.3] log(I_e,K_), K-band surface brightness at R_e,K_	[ucd=phot.mag.sb]
#Column	e_KlogIe	(F6.3)	Error on KlogIe	[ucd=stat.error]
#Column	logVd	(F6.3)	[2/2.7] log{sigma}_0_, aperture-corrected central velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_logVd	(F6.3)	[0.007/0.253] Error on dlogVd	[ucd=stat.error]
#Column	Mt	(F4.1)	[0/6] Average morphological code (5)	[ucd=meta.code;src.morph]
#Column	Group	(I4)	[11/1672]? Group or cluster ID	[ucd=meta.id]
#Column	Nr	(I3)	[0/213]? Richness of group or cluster	[ucd=src.class.richness]
#Column	Ng	(I3)	Number of galaxies in the group	[ucd=meta.number]
#Column	cz.gr	(I5)	[1523/17556]? CMB frame group or cluster mean redshift	[ucd=pos.frame;pos.cmb]
#Column	d5	(F7.4)	[0.2/45.2]? Projected co-moving distance d_5_ to 5th nearest neighbour (in Mpc/h) (3)	[ucd=pos.distance]
#Column	sD5	(F7.4)	? Surface density {Sigma}_5_ measured to 5th nearest neighbour (in (Mpc/h)^-2^) (3)	[ucd=src.density]
#Column	Jcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in J band (4)	[ucd=meta.code]
#Column	Js	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the J-6dFGSv sample	[ucd=meta.code]
#Column	Hcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in H band (4)	[ucd=meta.code]
#Column	Hs	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the H-6dFGSv sample	[ucd=meta.code]
#Column	Kcode	(I6)	[1011/111111] Indicates which selection criteria a galaxy satisfies in K band (4)	[ucd=meta.code]
#Column	Ks	(I1)	[0/1] Indicates whether galaxy excluded (0) or included (3) in the K-6dFGSv sample	[ucd=meta.code]
recno	2MASX	Jtot	Jfwhm	Jdr	Jlogr	n	Htot	Hfwhm	Hdr	Hlogr	Ktot	Kfwhm	Kdr	Klogr	6dFGS	No	p	RAJ2000	DEJ2000	cz	JlogRe	e_JlogRe	HlogRe	e_HlogRe	KlogRe	e_KlogRe	JlogIe	e_JlogIe	HlogIe	e_HlogIe	KlogIe	e_KlogIe	logVd	e_logVd	Mt	Group	Nr	Ng	cz.gr	d5	sD5	Jcode	Js	Hcode	Hs	Kcode	Ks
      16	J00013295-0726099	12.260	 2.93	 0.21	 0.821	 6.00	11.648	 2.87	 0.24	 0.766	11.301	 2.85	 0.23	 0.828	g0001330-072610	1	p	000.02582	-07.43614	 8493	 0.421	 0.042	 0.366	 0.053	 0.428	 0.068	 2.820	 0.062	 3.029	 0.078	 2.986	 0.100	 2.113	 0.050	 2.0	 579	  1	  1	 8508	 4.7827	 0.0732	111111	1	111111	1	111111	1
      17	J00013415-3619001	12.430	 3.00	 0.46	 0.545	 6.00	11.762	 2.92	 0.47	 0.526	11.293	 3.13	 0.33	 0.652	g0001341-361900	1	p	000.02615	-36.31675	14397	 0.364	 0.045	 0.345	 0.055	 0.471	 0.067	 3.335	 0.066	 3.493	 0.081	 3.345	 0.100	 2.283	 0.031	 2.8	    	   	   	     	 1.4409	 0.7300	111111	1	111111	1	111111	1
      18	J00013605-1444548	11.915	 2.96	 0.19	 0.945	 5.07	11.256	 2.91	 0.16	 0.950	10.908	 2.88	 0.15	 0.972	g0001361-144455	1	p	000.02668	-14.74867	10966	 0.651	 0.036	 0.656	 0.045	 0.678	 0.057	 2.725	 0.054	 2.832	 0.067	 2.858	 0.084	 2.284	 0.035	 4.0	    	   	   	     	 8.2851	 0.0318	111111	1	111111	1	111111	1
      19	J00014527-0420489	12.812	 2.90	 0.28	 0.711	 3.53	12.087	 2.89	 0.23	 0.748	11.913	 2.98	 0.31	 0.647	g0001453-042049	1	 	000.02925	-04.34694	14005	 0.518	 0.051	 0.555	 0.061	 0.454	 0.084	 2.858	 0.075	 2.924	 0.090	 3.111	 0.125	 2.212	 0.039	 2.8	    	   	   	     	14.9982	 0.0067	111111	1	111111	1	111111	1
      20	J00021772-4345168	13.605	 2.88	 0.66	 0.382	 4.75	13.087	 2.90	 0.86	 0.199	12.751	 2.86	 0.77	 0.266	g0002177-434517	1	p	000.03826	-43.75467	12033	 0.127	 0.064	-0.056	 0.080	 0.011	 0.107	 3.175	 0.095	 3.603	 0.118	 3.531	 0.158	 2.224	 0.057	 3.0	    	   	   	     	 1.0016	 2.5587	111111	1	111011	0	111011	0
      21	J00021977-4352198	13.600	 2.88	 0.47	 0.446	 5.22	12.813	 2.90	 0.54	 0.465	12.636	 2.86	 0.51	 0.441	g0002198-435220	1	 	000.03883	-43.87211	11344	 0.174	 0.064	 0.193	 0.075	 0.169	 0.104	 3.046	 0.094	 3.178	 0.111	 3.226	 0.153	 2.210	 0.097	 1.7	 991	  5	  4	11551	 1.1585	 1.3789	111111	1	111111	1	111011	0
      22	J00022478-5445592	13.294	 3.22	 0.42	 0.594	 2.48	12.648	 3.05	 0.43	 0.571	12.499	 3.08	 0.50	 0.510	g0002248-544560	1	p	000.04021	-54.76653	 9603	 0.266	 0.059	 0.243	 0.072	 0.182	 0.100	 2.864	 0.087	 3.024	 0.106	 3.142	 0.148	 2.182	 0.053	 3.5	 741	  4	  3	10096	 1.8676	 0.4305	111111	1	111111	1	111111	1
      23	J00023914-3846268	13.444	 3.10	 0.90	 0.224	 4.97	12.702	 2.97	 0.77	 0.283	12.352	 3.07	 0.94	 0.262	g0002391-384627	1	 	000.04420	-38.77414	14858	 0.056	 0.061	 0.115	 0.073	 0.094	 0.096	 3.575	 0.091	 3.607	 0.108	 3.702	 0.142	 2.371	 0.079	 1.7	    	   	   	     	 4.1292	 0.0872	111111	1	111111	1	111111	1
      24	J00024122-8102029	13.992	 2.92	 0.76	 0.298	 4.17	13.179	 2.91	 0.75	 0.286	12.807	 2.94	 0.84	 0.307	g0002411-810203	1	 	000.04475	-81.03406	16207	 0.165	 0.070	 0.153	 0.082	 0.174	 0.108	 3.239	 0.104	 3.432	 0.121	 3.441	 0.160	 2.218	 0.074	 2.5	    	   	   	     	       	       	101011	0	101011	0	101011	0
      25	J00024412-4358019	12.552	 2.94	 0.51	 0.527	 5.70	11.993	 2.91	 0.64	 0.411	11.670	 2.99	 0.72	 0.363	g0002441-435802	1	p	000.04559	-43.96717	11615	 0.255	 0.047	 0.139	 0.059	 0.091	 0.077	 3.303	 0.069	 3.614	 0.088	 3.769	 0.115	 2.312	 0.038	 2.0	 991	  5	  4	11551	 1.4207	 0.7582	111111	1	111111	1	111111	1
      26	J00024429-5344549	12.398	 2.93	 0.29	 0.699	 6.00	11.651	 2.87	 0.28	 0.703	11.319	 2.94	 0.29	 0.738	g0002443-534455	1	p	000.04563	-53.74858	10287	 0.400	 0.044	 0.404	 0.053	 0.439	 0.068	 3.018	 0.066	 3.164	 0.078	 3.159	 0.101	 2.333	 0.029	 3.7	 826	  3	  5	10825	 1.4920	 0.6441	111111	1	111111	1	111111	1
      27	J00025470-3543194	12.471	 3.07	 0.36	 0.672	 5.74	11.759	 3.02	 0.37	 0.666	11.625	 3.04	 0.52	 0.508	g0002547-354319	1	p	000.04852	-35.72206	14365	 0.498	 0.045	 0.492	 0.055	 0.334	 0.076	 3.066	 0.067	 3.216	 0.081	 3.501	 0.113	 2.380	 0.041	 1.8	1261	 11	  4	14646	 1.0647	 1.5098	111111	1	111111	1	111111	1
      28	J00030547-5402112	13.632	 3.22	 0.96	 0.239	 6.00	12.847	 3.12	 0.77	 0.323	12.599	 2.98	 0.72	 0.320	g0003055-540211	1	p	000.05153	-54.03642	10678	-0.060	 0.064	 0.024	 0.075	 0.021	 0.103	 3.443	 0.095	 3.445	 0.112	 3.483	 0.152	 2.144	 0.055	 0.2	 826	  3	  5	10825	 1.0098	 1.5607	111111	1	111111	1	111011	0
      29	J00031127-5444588	11.148	 3.43	 0.40	 0.834	 3.53	10.529	 3.29	 0.38	 0.776	10.176	 3.29	 0.37	 0.810	g0003112-544458	1	p	000.05310	-54.74944	 9633	 0.506	 0.032	 0.448	 0.032	 0.482	 0.041	 3.242	 0.048	 3.462	 0.048	 3.471	 0.060	 2.523	 0.043	 1.3	 741	  4	  3	10096	 3.0378	 0.1500	110111	0	110111	0	110111	0
      30	J00032129-3556222	13.280	 3.02	 0.66	 0.389	 4.55	12.615	 3.01	 0.76	 0.311	12.245	 3.12	 0.79	 0.326	g0003213-355622	1	p	000.05592	-35.93947	13946	 0.215	 0.059	 0.137	 0.071	 0.152	 0.093	 3.308	 0.087	 3.583	 0.105	 3.616	 0.138	 2.289	 0.067	 1.0	1261	 11	  4	14646	 1.2485	 1.1220	111111	1	111111	1	111111	1
      31	J00032138-5004494	12.237	 2.91	 0.33	 0.719	 6.00	11.607	 2.85	 0.45	 0.605	11.542	 3.00	 0.74	 0.352	g0003214-500450	1	p	000.05593	-50.08050	10147	 0.401	 0.042	 0.287	 0.052	 0.034	 0.074	 3.037	 0.062	 3.373	 0.077	 3.840	 0.110	 2.311	 0.022	 3.0	 858	 13	  6	10352	 1.1594	 1.3768	111111	1	111111	1	111111	1
      32	J00034674-5514189	12.502	 3.32	 0.48	 0.593	 2.30	11.816	 3.25	 0.43	 0.606	11.504	 3.16	 0.46	 0.582	g0003468-551419	1	p	000.06299	-55.23861	 9845	 0.255	 0.046	 0.268	 0.056	 0.244	 0.073	 3.181	 0.068	 3.285	 0.083	 3.395	 0.108	 2.144	 0.048	 3.2	    	   	   	     	 2.5035	 0.2288	111111	1	111111	1	111111	1
      33	J00034871-4337058	12.385	 2.96	 0.19	 0.880	 4.77	11.689	 2.97	 0.20	 0.863	11.366	 3.04	 0.18	 0.915	g0003487-433706	1	p	000.06353	-43.61831	 8795	 0.494	 0.044	 0.477	 0.054	 0.529	 0.069	 2.646	 0.065	 2.816	 0.079	 2.783	 0.103	 2.095	 0.056	 4.0	    	   	   	     	 9.1598	 0.0181	111111	1	111111	1	111111	1
      34	J00035182-1206094	12.610	 3.16	 0.70	 0.435	 5.17	11.766	 2.97	 0.51	 0.512	11.537	 3.10	 0.69	 0.447	g0003518-120609	1	p	000.06440	-12.10256	12670	 0.201	 0.048	 0.278	 0.055	 0.213	 0.074	 3.478	 0.071	 3.513	 0.081	 3.658	 0.109	 2.344	 0.043	 1.0	    	   	   	     	20.7649	 0.0037	111111	1	111111	1	111111	1
      35	J00035710-6146566	12.981	 3.01	 0.66	 0.411	 6.00	12.602	 2.91	 0.79	 0.192	12.195	 3.06	 0.96	 0.219	g0003572-614657	1	p	000.06588	-61.78247	 8774	 0.024	 0.054	-0.195	 0.071	-0.168	 0.092	 3.347	 0.080	 3.793	 0.105	 3.844	 0.136	 2.297	 0.059	 0.0	    	   	   	     	 5.0025	 0.0589	111111	1	111111	1	111111	1
      36	J00040601-5134568	13.629	 2.90	 1.04	 0.015	 3.05	12.898	 2.85	 0.82	 0.109	12.611	 2.96	 0.99	 0.041	g0004060-513457	1	p	000.06834	-51.58250	10125	-0.312	 0.064	-0.218	 0.076	-0.286	 0.103	 3.888	 0.095	 3.848	 0.113	 4.035	 0.152	 2.362	 0.068	 2.0	    	   	   	     	 1.5392	 0.7464	111111	1	111011	0	111011	0
      37	J00041205-1431250	12.110	 3.17	 0.34	 0.677	 4.30	11.357	 3.05	 0.31	 0.704	11.141	 3.01	 0.33	 0.676	g0004121-143125	1	p	000.07002	-14.52367	 6859	 0.187	 0.040	 0.214	 0.047	 0.186	 0.063	 3.155	 0.059	 3.258	 0.070	 3.351	 0.094	 2.196	 0.046	 3.5	    	   	   	     	 4.8751	 0.0930	111111	1	111111	1	111111	1
      38	J00041814-2506060	13.081	 3.01	 0.34	 0.602	 1.78	12.425	 2.95	 0.45	 0.517	11.963	 3.03	 0.43	 0.552	g0004182-250606	1	 	000.07171	-25.10175	14834	 0.433	 0.055	 0.348	 0.067	 0.383	 0.085	 2.966	 0.082	 3.251	 0.100	 3.279	 0.127	 2.331	 0.066	 2.3	    	   	   	     	 3.2743	 0.1387	111111	1	111111	1	111111	1
      39	J00042841-5254136	13.447	 3.05	 0.75	 0.318	 4.11	12.681	 3.09	 0.71	 0.327	12.432	 3.01	 0.73	 0.346	g0004284-525414	1	p	000.07456	-52.90386	 9053	-0.028	 0.061	-0.019	 0.072	 0.000	 0.098	 3.352	 0.091	 3.497	 0.107	 3.496	 0.145	 2.265	 0.060	 1.3	 663	  2	  2	 9671	 2.9499	 0.1725	111111	1	111111	1	111111	1
      40	J00044222-3029007	11.127	 2.96	 0.20	 0.820	 6.00	10.507	 2.88	 0.28	 0.771	10.184	 2.92	 0.24	 0.807	g0004422-302901	1	p	000.07840	-30.48364	 7718	 0.383	 0.032	 0.334	 0.032	 0.370	 0.041	 3.264	 0.048	 3.467	 0.048	 3.471	 0.060	 2.392	 0.014	 2.2	 450	  2	  1	 7778	 2.7522	 0.2001	111111	1	111111	1	111111	1
      41	J00045169-5429144	11.679	 3.10	 0.27	 0.739	 5.24	11.015	 3.00	 0.27	 0.711	10.739	 3.05	 0.33	 0.678	g0004517-542914	1	 	000.08103	-54.48730	10711	 0.411	 0.033	 0.383	 0.041	 0.350	 0.052	 3.220	 0.048	 3.398	 0.060	 3.510	 0.078	 2.378	 0.021	 3.2	 741	  4	  3	10096	 3.2253	 0.1366	111111	1	111111	1	111111	1
      42	J00045819-6001345	12.539	 3.02	 0.43	 0.575	 5.69	11.842	 2.96	 0.40	 0.576	11.463	 3.04	 0.40	 0.615	g0004582-600135	1	p	000.08284	-60.02625	 8884	 0.194	 0.047	 0.195	 0.056	 0.234	 0.072	 3.195	 0.069	 3.329	 0.084	 3.344	 0.107	 2.211	 0.028	 1.7	    	   	   	     	 4.8621	 0.0635	111111	1	111111	1	111111	1
      43	J00050371-5520325	12.716	 3.10	 0.51	 0.511	 5.09	12.062	 2.98	 0.51	 0.488	11.966	 3.05	 0.62	 0.373	g0005037-552033	1	p	000.08436	-55.34236	11225	 0.227	 0.049	 0.204	 0.061	 0.089	 0.085	 3.268	 0.073	 3.431	 0.090	 3.630	 0.127	 2.284	 0.060	 1.0	    	   	   	     	 3.2028	 0.1410	111111	1	111111	1	111111	1
      44	J00050534-5333071	13.632	 3.03	 0.77	 0.268	 3.39	13.085	 2.82	 0.82	 0.167	12.763	 2.89	 0.83	 0.202	g0005054-533307	1	p	000.08483	-53.55200	10226	-0.055	 0.064	-0.156	 0.080	-0.121	 0.107	 3.382	 0.095	 3.659	 0.118	 3.653	 0.159	 2.260	 0.045	 0.5	    	   	   	     	       	       	111111	1	111011	0	111011	0
      45	J00050967-5358015	13.024	 3.08	 0.62	 0.483	 6.00	12.124	 3.00	 0.35	 0.695	11.983	 3.06	 0.46	 0.535	g0005096-535801	1	 	000.08601	-53.96706	10948	 0.184	 0.054	 0.396	 0.062	 0.236	 0.086	 3.199	 0.081	 2.990	 0.091	 3.299	 0.127	 2.301	 0.035	 2.2	 826	  3	  5	10825	 1.2426	 0.9456	111111	1	111111	1	111111	1
      46	J00051125-5020531	12.232	 2.94	 0.43	 0.558	 5.44	11.653	 2.85	 0.50	 0.478	11.342	 2.92	 0.61	 0.449	g0005112-502053	1	p	000.08646	-50.34808	10509	 0.240	 0.042	 0.160	 0.053	 0.131	 0.069	 3.361	 0.062	 3.609	 0.078	 3.726	 0.102	 2.222	 0.023	 1.2	 858	 13	  6	10352	 0.8674	 2.4598	111111	1	111111	1	111111	1
      47	J00051322-1130093	11.090	 2.93	 0.18	 0.929	 5.32	10.538	 2.92	 0.22	 0.820	10.144	 3.01	 0.21	 0.876	g0005132-113009	1	p	000.08701	-11.50258	 6433	 0.412	 0.032	 0.303	 0.032	 0.359	 0.041	 3.058	 0.048	 3.352	 0.048	 3.350	 0.060	 2.267	 0.039	 4.2	    	   	   	     	 5.4438	 0.0624	110111	0	110111	0	110111	0
      48	J00052708-1331368	13.308	 2.97	 0.60	 0.369	 3.10	12.616	 2.91	 0.65	 0.334	12.373	 2.98	 0.78	 0.279	g0005271-133137	1	 	000.09086	-13.52697	11024	 0.078	 0.059	 0.043	 0.071	-0.012	 0.096	 3.319	 0.087	 3.520	 0.105	 3.657	 0.143	 2.229	 0.062	 2.0	    	   	   	     	 9.6019	 0.0196	111111	1	111111	1	111111	1
      49	J00052781-5034551	12.600	 2.94	 0.38	 0.584	 6.00	11.955	 2.94	 0.40	 0.553	11.643	 2.97	 0.37	 0.589	g0005279-503455	1	p	000.09107	-50.58194	10420	 0.266	 0.048	 0.235	 0.059	 0.271	 0.077	 3.162	 0.070	 3.338	 0.087	 3.326	 0.114	 2.333	 0.029	 0.7	 858	 13	  6	10352	 0.5087	 7.2371	111111	1	111111	1	111111	1
      50	J00053994-5349010	11.946	 2.93	 0.19	 0.909	 6.00	11.167	 2.98	 0.17	 0.918	11.101	 3.00	 0.24	 0.771	g0005400-534901	1	 	000.09443	-53.81692	10857	 0.610	 0.037	 0.619	 0.044	 0.472	 0.062	 2.778	 0.055	 2.927	 0.065	 3.180	 0.092	 2.391	 0.033	 1.5	 826	  3	  5	10825	 1.9800	 0.3657	111111	1	111111	1	111111	1
      51	J00054453-1836506	13.440	 3.14	 0.71	 0.379	 5.65	12.778	 3.08	 0.80	 0.299	12.567	 3.14	 0.95	 0.217	g0005445-183651	2	 	000.09570	-18.61414	15654	 0.232	 0.061	 0.152	 0.074	 0.070	 0.102	 3.274	 0.091	 3.550	 0.110	 3.708	 0.151	 2.183	 0.034	 2.8	    	   	   	     	 5.5112	 0.0624	111111	1	111111	1	111011	0
      52	J00055690-1359448	12.127	 2.91	 0.25	 0.689	 2.25	11.413	 2.88	 0.40	 0.644	11.310	 2.85	 0.38	 0.545	g0005569-135945	1	 	000.09914	-13.99575	 5389	 0.097	 0.040	 0.052	 0.048	-0.047	 0.068	 3.117	 0.059	 3.349	 0.072	 3.545	 0.100	 2.063	 0.093	 2.0	    	   	   	     	 7.0417	 0.0446	111111	1	111111	1	111111	1
      53	J00055956-5316358	12.380	 3.16	 0.21	 0.864	 1.63	11.713	 3.04	 0.18	 0.886	11.412	 3.06	 0.20	 0.861	g0005596-531636	1	p	000.09988	-53.27661	 9745	 0.518	 0.044	 0.540	 0.054	 0.515	 0.071	 2.688	 0.065	 2.766	 0.080	 2.874	 0.104	 2.103	 0.069	 3.7	 663	  2	  2	 9671	 1.7406	 0.4733	111111	1	111111	1	111111	1
      54	J00060356-5213078	11.350	 3.15	 0.31	 0.716	 3.92	10.647	 3.04	 0.33	 0.709	10.360	 3.00	 0.33	 0.674	g0006036-521308	1	p	000.10099	-52.21881	 9919	 0.381	 0.032	 0.374	 0.034	 0.339	 0.042	 3.396	 0.048	 3.547	 0.050	 3.669	 0.062	 2.468	 0.032	 1.0	    	   	   	     	 2.4066	 0.2642	111111	1	111111	1	111111	1
      55	J00060842-5038498	12.397	 3.06	 0.37	 0.637	 4.38	11.668	 3.04	 0.37	 0.627	11.409	 3.12	 0.36	 0.634	g0006084-503850	1	p	000.10234	-50.64725	10001	 0.319	 0.044	 0.309	 0.053	 0.316	 0.070	 3.137	 0.066	 3.305	 0.079	 3.329	 0.104	 2.299	 0.022	 1.5	 858	 13	  6	10352	 0.5869	 5.3733	111111	1	111111	1	111111	1
      56	J00061530-5246408	11.600	 3.11	 0.27	 0.783	 5.15	10.980	 3.05	 0.30	 0.721	10.649	 3.07	 0.33	 0.737	g0006153-524641	1	p	000.10425	-52.77803	10702	 0.479	 0.032	 0.417	 0.040	 0.433	 0.050	 3.168	 0.048	 3.395	 0.059	 3.428	 0.074	 2.400	 0.030	 1.7	    	   	   	     	 2.0680	 0.3293	111111	1	111111	1	111111	1
      57	J00061637-5908413	13.651	 2.94	 0.89	 0.229	 5.60	12.976	 2.87	 0.73	 0.255	12.516	 2.98	 0.76	 0.359	g0006163-590842	1	p	000.10454	-59.14486	10258	-0.092	 0.065	-0.066	 0.078	 0.038	 0.100	 3.451	 0.096	 3.525	 0.115	 3.437	 0.149	 2.148	 0.055	 1.0	    	   	   	     	 4.1366	 0.0959	111011	0	111011	0	111111	1
      58	J00062844-0342581	10.354	 3.12	 0.15	 1.034	 3.23	 9.685	 3.07	 0.16	 1.008	 9.450	 3.17	 0.20	 0.983	g0006285-034258	1	p	000.10791	-03.71614	 5851	 0.476	 0.032	 0.450	 0.032	 0.425	 0.041	 3.141	 0.048	 3.315	 0.048	 3.414	 0.060	 2.347	 0.013	 3.3	    	   	   	     	 4.8444	 0.0622	111111	1	111111	1	111111	1
      59	J00062878-5349382	12.993	 2.99	 0.48	 0.518	 6.00	12.420	 2.91	 0.60	 0.412	12.043	 2.92	 0.54	 0.481	g0006288-534938	1	p	000.10800	-53.82730	10828	 0.219	 0.054	 0.113	 0.067	 0.182	 0.088	 3.142	 0.080	 3.438	 0.100	 3.383	 0.130	 2.168	 0.039	 0.8	 826	  3	  5	10825	 1.6357	 0.5508	111111	1	111111	1	111111	1
      60	J00062973-3218489	13.783	 2.99	 0.66	 0.323	 2.93	12.933	 2.96	 0.70	 0.366	12.690	 2.98	 0.57	 0.402	g0006297-321849	1	p	000.10826	-32.31364	13152	 0.105	 0.067	 0.148	 0.077	 0.184	 0.105	 3.231	 0.099	 3.338	 0.114	 3.285	 0.156	 2.109	 0.059	 2.0	    	   	   	     	 5.3503	 0.0670	111011	0	111011	0	111011	0
      61	J00063171-1228514	13.259	 2.94	 0.64	 0.427	 1.89	12.555	 2.94	 0.69	 0.435	12.250	 2.92	 0.55	 0.402	g0006317-122851	1	p	000.10881	-12.48094	13960	 0.233	 0.058	 0.241	 0.070	 0.208	 0.093	 3.243	 0.086	 3.359	 0.104	 3.464	 0.138	 2.177	 0.069	 2.0	    	   	   	     	15.4118	 0.0061	111111	1	111111	1	111111	1
      62	J00063271-5210412	13.215	 2.97	 0.34	 0.579	 3.09	12.428	 2.87	 0.37	 0.558	12.412	 2.88	 0.50	 0.386	g0006327-521041	1	p	000.10909	-52.17808	10339	 0.261	 0.057	 0.240	 0.067	 0.068	 0.098	 2.927	 0.085	 3.140	 0.100	 3.425	 0.144	 2.118	 0.094	 2.0	    	   	   	     	 1.5821	 0.6555	111111	1	111111	1	111111	1
      63	J00063790-5311542	13.403	 2.99	 0.34	 0.643	 4.15	12.703	 2.86	 0.29	 0.679	12.588	 2.86	 0.34	 0.579	g0006379-531154	1	p	000.11054	-53.19842	10914	 0.347	 0.061	 0.383	 0.073	 0.283	 0.102	 2.728	 0.090	 2.791	 0.108	 2.969	 0.152	 2.088	 0.087	 0.5	    	   	   	     	 2.5110	 0.2550	111111	1	111111	1	111011	0
