#
#   VizieR Astronomical Server vizier.cfa.harvard.edu
#    Date: 2026-09-03T03:04:33 [V7.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-09-03T03:04:33	  Query execution date
#INFO	request=https://vizier.cfa.harvard.edu/viz-bin/asu-tsv?-source=J%2fMNRAS%2f521%2f1775%2ftable3&-out.max=unlimited&-out.all	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_75211775
#Name: J/MNRAS/521/1775
#Title: Galaxy Zoo barred galaxies properties with MaNGA (Geron+, 2023)
#INFO	ivoid=ivo://cds.vizier/j/mnras/521/1775	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/521/1775	    IVOID of underlying data collection
#INFO	creator=Geron T.	    First author or institution
#INFO	cites=bibcode:2023MNRAS.521.1775G	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2023	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/521/1775	    Dataset landing page
#INFO	publication_date=2026-06-17	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_521_1775_table3:
#Name: J/MNRAS/521/1775/table3
#Title: The bar pattern speed, corotation radius and dimensionless corotation radius-to-bar ratio of our barred galaxies sample
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	MANGA	(A11)	The MaNGA plate-ifu number of this target (PLATEIFU)	[ucd=meta.id;meta.main]
#Column	Om*sin(i)	(F19.16)	Projected bar pattern speed of the target {Omega}_b_*sin(i) with i the inclination of the galaxy as defined in section 2.1 (Omega_sini)	[ucd=phys.veloc.rotat]
#Column	e_Om*sin(i)	(F19.16)	The lower limit of the pattern speed Om*sin (i) (Omega_sini_ll)	[ucd=stat.error]
#Column	E_Om*sin(i)	(F19.16)	The upper limit of the pattern speed Om*sin (i) (Omega_sini_ul)	[ucd=stat.error;stat.max]
#Column	Om	(F19.16)	The bar pattern speed of the target as defined in section 2.1 (Omega)	[ucd=phys.veloc.rotat]
#Column	e_Om	(F19.16)	The lower limit of the pattern speed Om (Omega_ll)	[ucd=stat.error]
#Column	E_Om	(F18.15)	The upper limit of the pattern speed Om (Omega_ul)	[ucd=stat.error;stat.max]
#Column	Omph*sin(i)	(F19.16)	Projected physical bar pattern speed of the target {Omega}_phys,b_*sin(i) with i the inclination of the galaxy as in sect. 2.1 (Omega_phys_sini)	[ucd=phys.veloc.rotat]
#Column	e_Omph*sin(i)	(F19.16)	The lower limit of the pattern speed Omph*sin (i) (Omega_phys_sini_ll)	[ucd=stat.error]
#Column	E_Omph*sin(i)	(F19.16)	The upper limit of the pattern speed Omph*sin (i) (Omega_phys_sini_ul)	[ucd=stat.error;stat.max]
#Column	Omph	(F18.15)	The physical bar pattern speed of the target {Omega}_phys,b_ as defined in section 2.1 (Omega_phys)	[ucd=phys.veloc.rotat]
#Column	e_Omph	(F19.16)	The lower limit of the pattern speed Omph (Omega_phys_ll)	[ucd=stat.error]
#Column	E_Omph	(F18.15)	The upper limit of the pattern speed Omph (Omega_phys_ul)	[ucd=stat.error;stat.max]
#Column	Rcr	(F19.16)	? The corotation radius of the target (Rcr) (1)	[ucd=phys.angSize;src]
#Column	e_Rcr	(F19.16)	? The lower limit of the corotation radius Rcr (Rcr_ll)	[ucd=stat.error]
#Column	E_Rcr	(F19.16)	? The upper limit of the corotation radius Rcr (Rcr_ul)	[ucd=stat.error;stat.max]
#Column	Rcrph	(F19.16)	? The physical corotation radius (Rcr_phys) (1)	[ucd=phys.size.radius]
#Column	e_Rcrph	(F19.16)	? The lower limit of the corotation radius Rcrph (Rcr_phys_ll)	[ucd=stat.error]
#Column	E_Rcrph	(F19.16)	? The upper limit of the corotation radius Rcrph (Rcr_phys_ul)	[ucd=stat.error;stat.max]
#Column	R	(F20.17)	? The dimensionless corotation radius-to-bar radius ratio R=Rcr/Rbar of the target as in sect. 2.3 (R)	[ucd=phys.size.radius;arith.ratio]
#Column	e_R	(F20.17)	? The lower limit of R (R_ll)	[ucd=stat.error]
#Column	E_R	(F19.16)	? The upper limit of R (R_ul)	[ucd=stat.error;stat.max]
recno	MANGA	Om*sin(i)	e_Om*sin(i)	E_Om*sin(i)	Om	e_Om	E_Om	Omph*sin(i)	e_Omph*sin(i)	E_Omph*sin(i)	Omph	e_Omph	E_Omph	Rcr	e_Rcr	E_Rcr	Rcrph	e_Rcrph	E_Rcrph	R	e_R	E_R
     160	8324-12702 	12.4935124831608277	 5.9317295228950444	15.9756451443599801	21.6854149970739876	10.2959048968614102	27.729471217031836	20.9685988533964220	 9.9555715048172644	26.8128674708414678	36.395910970269426	17.2802244289579434	46.540006995665792	10.6412708956696598	 7.5549720716349285	25.5001778534028389	 6.3402829965537073	 4.5014041494533972	15.1935182966555757	 1.72958002767748464	 1.20409955754777975	 4.7292853287676149
     161	8324-9101  	 9.6935588302037612	 7.7876346101593290	12.2619441938083469	12.4886187572943221	10.0331365776985635	15.797577436941413	16.8062648538423502	13.5018574845267469	21.2592181420583266	21.652216504816941	17.3950097784707047	27.389143152158550	13.3293251657613911	 9.4326240558526671	17.6201485613172437	 7.6881209944566056	 5.4405721321057525	10.1629926793048906	 3.52403314199755879	 2.23008658328718656	 5.6051487267031179
     162	11838-12703	18.4929978190834987	16.8321056686992421	21.0942145595663035	23.0538145500012490	20.9833065665417529	26.296553716799103	42.5165187998118626	38.6980274428615019	48.4968731766991255	53.002111897241377	48.2418890028724334	60.457365074515586	 6.1540500916241072	 5.2814314086790528	 6.7849047916105736	 2.6767674808653155	 2.2972129957820773	 2.9511642311246504	 1.00337450810189255	 0.81342603866769414	 1.3118091680918098
     163	12518-9101 	13.4781238333947986	11.0885472603863082	18.0903574169378238	16.9320210593198297	13.9300927971096051	22.726183298247907	23.0133397388821415	18.9332364406423785	30.8885380769599394	28.910726590786059	23.7850580760907633	38.804019289007847	11.8144745663360933	 7.9075508090752038	15.1534496367293343	 6.9193325713839231	 4.6311813162653044	 8.8748557586309822	 2.98554391671411690	 2.29572232871998771	 3.4744154645756478
     164	10518-9102 	 8.1808992737872916	 6.4764174853576009	10.3409600224973595	14.3882913510769779	11.3905059299667091	18.187333772739489	14.2377356349949142	11.2713183395170091	17.9970257651404246	25.040852067731279	19.8236167873791835	31.652565506017048	11.0820841674651493	 7.7261759852591432	15.1910320185414207	 6.3676849073407915	 4.4394044901074547	 8.7286564376926901	 1.51439339002148388	 1.09412441254974757	 2.0484360880087764
     165	8141-3703  	19.7381562777253734	16.3818796652052576	23.0909496262498664	43.3429363579315066	35.9729023198365709	50.705321510914999	20.5881785505455426	17.0873641284019904	24.0853597021813819	45.209496778027372	37.5220727570142643	52.888942515244814	 6.2112936770284009	 4.6919149818631851	 8.4913282011054836	 5.9548485546228864	 4.4982003107488397	 8.1407474987356547	 1.17472644294909001	 0.86478526124190558	 1.6435978130411140
     166	8141-12701 	13.8291376001215625	12.1476251574825884	15.2499088984227562	16.0555901559032037	14.1033589031875071	17.705101667784749	22.1485191442380476	19.4554364948372367	24.4240030688271936	25.714368908798487	22.5877074693770368	28.356199394253224	10.1804136805182317	 8.1532156284246291	12.9854041162033624	 6.3564674774508472	 5.0907214191012082	 8.1078531321530036	 0.80082943908979520	 0.71597027591643425	 1.1012939722149471
     167	8141-12704 	18.5492101529199651	16.2830812638801063	22.9469035076464820	25.2191133497492892	22.1381324968345758	31.198124114950456	19.6360417077057434	17.2371362549461402	24.2914038185025092	26.696746518292166	23.4352454608494227	33.026078268185046	 5.4245737019421671	 3.9564515153632915	 6.4764556799399555	 5.1243299991485305	 3.7374666295148677	 6.1179915606990551	 2.77362523271098604	 2.00657438967805035	 4.2832521156558574
     168	8137-9102  	10.9587224612879890	 8.3806110100296127	12.4607034050274326	15.2094205728515757	11.6313044663081868	17.293993838251787	17.6021467753085368	13.4611261108596594	20.0146623873072400	24.429713795239731	18.6824631363276303	27.778002312544345	11.7747044294219005	 7.7067526263227313	20.1363886605923739	 7.3306807148511099	 4.7980603836427633	12.5364875955700263	 1.24105633112038705	 0.79854141954199342	 2.4722575915123381
     169	8257-3703  	20.5670027618114943	18.7258558236659169	22.2296120825643300	23.4040100366821129	21.3088957451930803	25.295959275986505	40.8346020250299233	37.1791105876302623	44.1356172834178935	46.467316930215880	42.3075879079219277	50.223673417025061	 5.9968408525451320	 5.2424240937165285	 6.9510401149598620	 3.0204051529837175	 2.6404310429660898	 3.5010029277183143	 0.91653011796611805	 0.77713296610850513	 1.0903360576414052
     170	7979-12702 	11.8937206552589032	 9.6071256075983484	14.6145545117808755	16.3454854598463299	13.2030284283230319	20.084714884305132	21.1261611957265849	17.0646083001768112	25.9590285806065282	29.033585927918516	23.4518125095852348	35.675373292748894	10.9653608640387539	 8.3460061477481720	14.5332987002908460	 6.1733382507450791	 4.6986797453987812	 8.1820352187628771	 1.42791250452933838	 1.08895766517659598	 2.0654140488284236
     171	8452-6102  	16.0494422244467074	 9.2880750330879494	19.4973325040207293	17.8094599627204211	10.3066261194149114	21.635453603570664	19.1567490485119478	11.0863243759082817	23.2721798472218566	21.257521004417193	12.3020755080026873	25.824259151075584	13.1228176871655862	10.3918943019586063	26.5911254539432065	10.9942403984496231	 8.7062844942783748	22.2779309044206748	 1.09852751023579431	 0.87807609576544021	 3.9570978511343835
     172	8456-6101  	 9.0403657207904633	 7.4640842304532642	10.6851719007669690	16.7296360361352221	13.8126505470202563	19.773429793030587	19.3024043218790382	15.9368300087059733	22.8142881214490245	35.720037098136828	29.4918782989341750	42.218948711069714	 9.7514489941383822	 6.4108335061840362	14.1858866102433581	 4.5671339043872772	 3.0025419893058793	 6.6440222104818130	 0.96887840691831539	 0.65690897625162292	 1.4109029806578901
     173	8439-12702 	13.3049865951588018	10.9694288071128323	19.5023421952004803	16.0510820597617041	13.2334745828115210	23.527546810653508	24.5864367777800332	20.2705328506360409	36.0386010141038753	29.660977969033439	24.4542889129285186	43.476822622795623	14.8977388602020220	 8.9918438323268575	18.8279613258349450	 8.0619333994871578	 4.8659495776545967	10.1887790946916166	 1.77169222882852617	 1.39164708908028034	 2.2243553095347544
     174	8439-6102  	23.3130393827515938	21.5043279828772818	26.1393820488573354	37.6521231571476704	34.7309328624926366	42.216856240696139	34.4777087995737617	31.8028012543364902	38.6575936189637730	55.683813533909372	51.3636583334779289	62.434608032150777	 4.8604310560408814	 4.1237803683845993	 5.3727377282144717	 3.2865124908773176	 2.7884061174957355	 3.6329225639439180	 0.86153334815912619	 0.75534592070441364	 0.9671205222488131
     175	8249-6101  	10.4779621489297963	 9.5476351272252291	12.1618517091712910	13.4955335590162093	12.2972796081221460	15.664370184584403	19.4988623234318617	17.7675792500492591	22.6324803148240861	25.114382654587942	22.8845035535856489	29.150458197033966	 9.3140863591871295	 7.6332155673384232	10.5550691949591275	 5.0050429971059698	 4.1018056573013872	 5.6719009380979850	 1.17706053394254284	 0.96995904206763395	 1.4553006958261929
     176	9487-9101  	14.3844514392259537	10.1300513384111071	19.9676988653258825	26.8039785662950969	18.8763318571744847	37.207798619620519	14.7504775917404682	10.3878202030660276	20.4757960994208190	27.486031489074502	19.3566582118123449	38.154586714377878	 9.2297136108060780	 5.9269916281019075	14.1205797463423277	 9.0006826156560713	 5.7799161230460818	13.7701842121175826	 1.65862571702046324	 1.17565141713378996	 2.6976952607662401
     177	9487-9102  	 2.7006615519206085	 2.3358727075902164	 3.2493459486592982	 5.8446036818571727	 5.0551503639626736	 7.032032311363133	 3.3355718134765193	 2.8850231743277885	 4.0132488096756127	 7.218636962591516	 6.2435876331589846	 8.685223349278287	20.6312477797821217	17.1075640349197258	23.8619864111410109	16.7041876963615898	13.8512204262733167	19.3199705647633202	 2.01141382069211616	 1.75324736461377473	 2.3243922567553099
     178	8140-12703 	15.3145560510668979	 9.1829563802607677	19.3016208078890372	19.1778717261243941	11.4994883913051993	24.170730560237281	23.9374022249117999	14.3534112092533341	30.1693799892409729	29.975954105050395	17.9742643590507321	37.780037342320483	 9.7160058942598688	 6.4712437146718660	19.2301658976120073	 6.2160595148159352	 4.1401411756083668	12.3029830364718880	 1.17739117225983803	 0.71911570289896998	 2.3011367145169039
     179	10213-12705	 8.1878910934026123	 7.6192528751036930	10.5681081894507276	 9.8237471092931319	 9.1415008520427588	12.679506980798180	12.9869994265514546	12.0850694752708741	16.7623156476418949	15.581667687028069	14.4995414532269518	20.111253069946528	17.4108310129116006	12.7069164215749915	19.2685062831393026	10.9769765514813376	 8.0113076450987908	12.1481818699657964	 1.95348739299309671	 1.72137322258881542	 2.2877742994137966
     180	9879-6102  	 8.9377919685210845	 6.4707500689175097	10.9701644815559529	15.6594950728859672	11.3371041951938505	19.220321669234302	13.1689811758625304	 9.5340310169901947	16.1634875887171212	23.072767475977631	16.7041381429695512	28.319304717275838	15.7784306062254025	13.0714133785970024	22.8446862822221952	10.7088261775840810	 8.8715726715883410	15.5046962897079261	 3.03950064159012312	 2.30675058162072677	 4.7569340930615622
     181	11014-12705	 6.2988296359243918	 5.5017988764427255	 6.9595695437670670	 9.4014082368225651	 8.2117885804255231	10.387605033853079	18.6359582361044183	16.2778325516317537	20.5908485949824147	27.815365931274485	24.2957117232891271	30.733165488389101	15.1620834820415542	13.1004098160425535	18.0528215251593593	 5.1246831297367548	 4.4278511760226342	 6.1017333154582856	 1.59926212480740992	 1.30784116757908264	 2.1015381066678849
     182	8951-6101  	13.7609612690525580	12.2782005759540755	15.7376237889777855	17.0662590778275245	15.2273484345901675	19.517703712755850	27.0575249718364752	24.1420430010386653	30.9441426614052304	33.556575165474769	29.9408124525697303	38.376734391983121	 9.2830645373028737	 7.5719909446509197	10.8662270150456983	 4.7211964763556775	 3.8509758090370436	 5.5263638950871634	 1.10685500205557052	 0.92222188229277535	 1.3345367618438899
     183	8932-6104  	12.2189780422130099	10.3023345177805723	14.9797321720007872	19.6529930960048063	16.5702654060914760	24.093387510745835	24.0167457514643168	20.2495288808341520	29.4430858093935441	38.628511878113308	32.5693237124687798	47.356232259198705	16.7928434303965481	13.7503628138460705	21.1228691957015577	 8.5436797835037996	 6.9957596684223313	10.7466630809079717	 2.21142867458832137	 1.69119226476249018	 2.8296122165360096
     184	11004-12704	 5.6802975208397228	 3.8259915377352711	 7.5836657414717381	11.6276412513855210	 7.8318533260641559	15.523860200762901	11.5313690242669651	 7.7670087074639538	15.3953288363448184	23.604859016556272	15.8991655833949199	31.514433882974615	11.4870735387374481	 8.0249765535689725	18.6562392134892079	 5.6584777754037550	 3.9530652714439927	 9.1899746794645782	 1.45329356735149817	 1.00709153098435755	 2.3850237655234960
     185	9876-9102  	 7.5162933101298295	 6.2186516866592152	 9.0186174405490718	 9.4721408725743856	 7.8368342456942965	11.365391336925022	14.0843770708190341	11.6527963469643101	16.8995013165557175	17.749334440881483	14.6850214598609892	21.296994481433707	16.0686306797594582	12.8329208187448227	20.2538163917347376	 8.5752135627961827	 6.8484389770564711	10.8086870923955605	 3.31621430559781460	 2.36014201870394080	 4.8869522908228440
     186	8932-12704 	 4.4738049655970666	 2.7004130658372723	 5.6447380820361746	 6.3131026419994924	 3.8106231701032671	 7.965436842493608	 9.0205408329414780	 5.4448476215464305	11.3814953382688557	12.729119977877044	 7.6833662104628511	16.060724336994134	23.0168402507294196	16.9319135401337704	44.6086656225239011	11.4153747666690233	 8.3975096699617264	22.1240027030207820	 2.58092692675613122	 1.73057520747736460	 5.1403000390904703
     187	8934-12705 	 6.2781344954948990	 5.2937946881324409	 7.4999777975777429	12.4493765283921984	10.4974564313420498	14.872259844644615	12.5634307340770093	10.5936282398062822	15.0085111484308413	24.912954606043382	21.0068877711675697	29.761485127702510	12.2470901808841433	 9.9834948340889991	14.7048699668765614	 6.1200543833534615	 4.9889018875618429	 7.3482437516377193	 0.94189049025397131	 0.76536422080611521	 1.1550396332239647
     188	9878-3703  	18.3966334942847389	15.8272339988867010	20.7058535445107985	20.5293687080242897	17.6620968446355313	23.106298332337403	37.8380521164111130	32.5533312980638314	42.5876378836038043	42.224645250043572	36.3272628712225654	47.524853978742513	 8.5036701793264555	 7.0995346540728681	10.3928693203149969	 4.1344333255859311	 3.4517510734730732	 5.0529505919493829	 1.09539953815919389	 0.83351625910501292	 1.7027570481714425
     189	8982-9102  	 7.1123875943022323	 4.3719112518750070	10.4935228151321756	 7.8368130194813332	 4.8172080844073122	11.562330529305196	14.2799213608945035	 8.7777202867287976	21.0684075652573632	15.734389071804598	 9.6717665780066806	23.214310035552291	10.6108153159382201	 4.9774049896160282	20.3328061820040773	 5.2849192450863569	 2.4790916283971409	10.1271424954947218	 2.70884272408098381	 1.00658320288049152	 7.3013516578353972
     190	8982-6104  	16.8246669959819073	14.6160983088673326	19.8572361766204999	19.9282525817484952	17.3122772015836972	23.520228851937073	23.9630658052748977	20.8174417761374677	28.2822986823384568	28.383446050648487	24.6575601121726145	33.499432224643570	 8.6216960118322064	 7.3771191467235067	10.1930633265925152	 6.0533641863025416	 5.1795364600627876	 7.1566341941574150	 1.85198728330380158	 1.26216081647624723	 2.7618876498871621
     191	9881-12704 	 4.8544520335824073	 4.0703912988605424	 6.6586074889653464	 6.7426195687420414	 5.6535938215627919	 9.248511849552280	 8.9940296574201124	 7.5413702321084077	12.3366577357401681	12.492310141380591	10.4746303291039986	17.135072977637343	14.1148243065638894	 8.3909760049867312	18.1900883485961344	 7.6183579739620253	 4.5289588852471301	 9.8179475427942222	 1.00056262312567412	 0.68800887087753382	 1.3203218526727643
     192	8984-9102  	 8.8779905885050940	 7.2682242108276949	10.0333614506426283	 9.7704350773309283	 7.9988497477484186	11.041947576270784	16.4641374530687301	13.4788431294044386	18.6067602114361605	18.119166097983783	14.8337802795023244	20.477172264710944	19.7938454949306077	16.7816399676262158	25.4479820062477486	10.6734758814567527	 9.0491981202754683	13.7223675028177237	 1.28585541924593416	 0.87206766204329622	 2.3845649050430868
     193	8984-12704 	10.3824430800532124	 9.4497830637564331	13.1214509154349219	12.5608500922271524	11.4325026925457713	15.874546739190990	19.1216688613788541	17.4039598545134098	24.1661849192143201	23.133708918898947	21.0555963618691919	29.236647264117323	 8.7879512516709823	 6.2473956908095047	10.0419639351105339	 4.7715711595152612	 3.3921322782347434	 5.4524591825147910	 1.03232650489615141	 0.91073400638419866	 1.1414382679764530
     194	7495-12704 	11.6230605315376998	10.4935664651129681	13.0380709905506329	14.3267052285743830	12.9344791016275842	16.070861828862348	20.0351085151413315	18.0881569246694944	22.4742154972877479	24.695483013281375	22.2956502450265042	27.701951633086999	15.2210844622090029	13.0874099107585735	17.2548564279987922	 8.8302784048412324	 7.5924598800567189	10.0101399787306118	 2.89167876785179967	 2.38413708762025056	 3.7762563442407222
     195	9882-6104  	 9.1282494789643831	 7.3402019697071461	10.9104714147456150	11.0004549993874310	 8.8456786419184485	13.148210957269825	16.2844121241035289	13.0946107711364448	19.4638208996590159	19.624347819972517	15.7803176670761616	23.455853876062871	11.8782089145012257	 9.5856377143464115	15.3853597544222467	 6.6583462459990352	 5.3732423255249024	 8.6242844440241573	 1.42750757997619759	 0.92970539868358493	 2.0838271975865448
     196	11960-12704	13.1927466555378459	10.9787319689734364	14.9451342820686399	19.7381535281444229	16.4256847194880429	22.359965112676459	18.8065075394359944	15.6503881215119414	21.3045689341442639	28.137107672402266	23.4151213225777468	31.874549208944241	15.9052227372005763	13.5469351208361424	19.7693457303355586	11.1574982027779672	 9.5031617451263912	13.8681767052787706	 2.25127944578984662	 1.99559811968114342	 2.8230886265233357
     197	11970-12704	 8.2412369585452154	 7.1274701560730067	 9.8442534770184213	11.5818151979553612	10.0165839899780771	13.834613069150635	13.0212116042402375	11.2614523246904419	15.5539888313880343	18.299348412426173	15.8262722381633019	21.858784687583807	19.4540509480666337	15.6047863438212886	23.0469281695620225	12.3126363766655800	 9.8764036600882346	14.5865993107800147	 2.00365280841578874	 1.65636686465332494	 2.4885920326248718
     198	12088-9101 	11.1741558002526737	 9.4214772673288891	13.5186971640069746	16.2117446894574222	13.6689148411559795	19.613263934624701	13.8762142601592959	11.6997149087289021	16.7876966921945723	20.131958678867175	16.9742389877419342	24.356010204525084	14.6429167449346878	11.9469633676218265	17.6557599682836184	11.7915614453873836	 9.6205800448763856	14.2177260280499986	 1.66971031376718670	 1.19774654181336015	 2.1786377222519686
     199	8622-12701 	 5.9033778455419874	 4.9301596812341595	 6.9817528054217028	14.1134581923628986	11.7867438546758372	16.691575383937661	 9.6049875008378560	 8.0215299366529518	11.3595385869898298	22.963054894684213	19.1774150938402137	27.157735304556795	23.0188793782945318	19.4202962988530849	29.0399109990643538	14.1477688064844926	11.9360225002385167	17.8483904547958261	 2.14112551821098140	 1.76474890357611169	 2.7299220052265474
     200	8621-12704 	10.8313106032402260	 8.5046661263567280	12.1081233246373436	17.6611502155049678	13.8674064009732483	19.743075671775816	13.0973639830316095	10.2839547208378654	14.6413028065845481	21.356096340018826	16.7686511621072682	23.873588127038694	16.9369932946150215	14.3156166960955886	23.0727728165310992	14.0066226529736930	11.8387861185829539	19.0808142140370300	 1.75733746529147328	 1.38726872112938326	 2.6328699387364276
     201	9087-12701 	 9.6499609253952627	 8.5838977656739850	10.6828515130462822	13.5271591650220540	12.0327690682118558	14.975048486774536	12.2124076673258593	10.8632625250515638	13.5195716060877498	17.119155567698428	15.2279457257774169	18.951516837460250	16.2400465754358834	13.7597676878198527	19.3616111702864444	12.8325076552141812	10.8726488786672579	15.2990955047992259	 1.56615848231078347	 1.21353396571554217	 1.9335649889249398
     202	9089-6101  	 9.8313828430986447	 3.0266118428064335	14.9579262752273507	10.9658802079055206	 3.3758692376974819	16.684003696180724	16.5315633133315636	 5.0892764632145902	25.1518946216857842	18.439231371266892	 5.6765560787514460	28.054310143855524	18.5569225088452008	11.1139808153800548	66.1160417077840492	11.0358715698137484	 6.6095261673612944	39.3194585278763498	 4.65854443408445018	 2.39731279293579247	15.2009920760035229
     203	9087-12704 	 6.7469266889362496	 2.5455336862409159	10.4946008204854060	 7.7359226580337062	 2.9186698815729830	12.032948335920370	11.3095058607772270	 4.2669395223392375	17.5915279590076850	12.967305956209451	 4.8924074105402688	20.170176141187184	24.6295442699586395	15.3017955786820607	68.8903761001290889	14.6932794073375046	 9.1286121824744075	41.0980216857038201	 5.48986967241357426	 2.70758023223682809	14.1947655609038499
     204	9095-9102  	15.8915629749668472	 9.7373496806015005	24.8268233376574479	20.1857492119479360	12.3685567587837149	31.535477687922949	24.6670259479602763	15.1144011205267255	38.5364168672464729	31.332500168453517	19.1985842417349666	48.949650052337944	 7.9391632126970180	 4.4982009568519370	13.9245867702656341	 5.1147516700750648	 2.8979352407816181	 8.9708199126601453	 2.01128868871513511	 1.14417927542426279	 4.4881893543455007
     205	11976-12705	 5.0766907797400185	 2.8007409634091043	 7.6145351137645036	 8.2630562669675740	 4.5586152818698080	12.393768858827084	 8.2291266633372242	 4.5398967829730488	12.3428778021429828	13.394106436130198	 7.3893455779578661	20.089837691598682	14.7191041996770462	 8.6871681041183884	28.6941065676408655	 9.0804703382982659	 5.3592644785399779	17.7018913676247500	 4.41561535796537274	 2.85778966277138213	 9.1642089365600228
     206	9095-6102  	17.9538460263081028	10.1995855934841710	26.4438444267650539	27.4248086514125120	15.5800424496860295	40.393427255033728	28.1609052615460662	15.9982191662028850	41.4776085615302890	43.016267217440777	24.4375549814545927	63.357760585187989	 9.4139744653006616	 5.7021067419583202	18.5535868594707267	 6.0018329125377345	 3.6353499832438465	11.8287476420558342	 2.53775104013742148	 1.64221154284498105	 5.2030376112649268
     207	11979-9101 	11.3350366265059801	 8.4624607962534881	13.6869120670852702	20.8301321465528559	15.5512666151233674	25.152118729722808	12.9901417033929771	 9.6981217198436163	15.6854303247295430	23.871680101269426	17.8220118429354777	28.824749068356393	 9.9229122255662752	 7.6830530666063899	14.2818400154852370	 8.6586102050772276	 6.7041368679315898	12.4621565619365100	 1.37289370128808863	 1.01216389121383155	 2.0255028376698405
     208	11979-12705	 3.4843660644123440	 2.3790200560559818	 4.9005084931305518	 5.2414787201589323	 3.5787235807417375	 7.371760173836375	 4.6517825398086785	 3.1760968147536857	 6.5423952085165089	 6.997605516321158	 4.7777539902380166	 9.841625314443686	                   	                   	                   	                   	                   	                   	                    	                    	
     209	11979-12703	 8.6439321400467861	 6.0409273753518979	11.2723328680025219	14.5033442733126012	10.1358557697253104	18.913443754445403	12.2059286895579930	 8.5302762177798517	15.9174423078077023	20.479890759439108	14.3126450703767834	26.707306582288489	13.7525925649966876	 9.9217376137867976	20.5650896306588642	 9.7392406514090624	 7.0263253887671615	14.5636799740989087	 2.14072840393888786	 1.48719532978000002	 3.1958100232137467
     210	11977-12703	 8.9342513023007122	 7.8635363514973351	 9.9232167362357089	11.5091563444454703	10.1298548952061900	12.783147573624255	14.2409482623521662	12.5342583896158537	15.8173316773000021	18.345275334080085	16.1467071595151168	20.375981944801168	19.7408345982560789	17.0864999830338284	23.2902755230582557	12.3846793042727832	10.7194466206119863	14.6114690250589412	 1.64260384420234073	 1.31386346091552242	 2.2312551852306939
     211	11984-6102 	18.9671083896390833	16.4403895325447706	21.1784764752160548	20.3661719862813051	17.6530757278831061	22.740656374235563	26.1409755029389395	22.6585840709272439	29.1887420768161796	28.069202328850693	24.3299405831517639	31.341780148437053	12.4524289437622500	10.0811116694715377	15.6525162428019229	 9.0351092469393084	 7.3145525002089169	11.3569966856987747	 1.31820697744139359	 0.83498059871936903	 2.6698141424392721
     212	9886-12701 	 7.0161540453323354	 3.9347417567814662	 9.4339496370410352	 8.7598299726881432	 4.9126157369324481	11.778503473189929	15.1240537797072054	 8.4817473439615334	20.3358650257371210	18.882729591173220	10.5896569722312837	25.389796008185371	17.1220779412770696	11.6837461142014583	33.7165935775574610	 7.9430513909817861	 5.4201713216453209	15.6413629486965320	 3.06507695464236019	 1.99241040677184511	 7.6145107589237506
     213	8619-12701 	 7.6844444774170055	 6.9548914675443463	 8.4219061110210891	19.3857616039031591	17.5452979544663563	21.246176558177016	13.1266952938946115	11.8804607626300811	14.3864394671666496	33.115078957542877	29.9711684775276836	36.293070586830638	15.6045117411964345	12.5356313587791917	18.5016094802341264	 9.1349727701989334	 7.3384321803150394	10.8309507923017314	 1.39824790624889994	 1.11194189910747809	 1.6745951026466168
     214	8619-12703 	 8.6194702097809177	 7.3554659875958368	 9.9185993518132616	10.4412316589816605	 8.9100748035650437	12.014937234470686	 9.3757382397475570	 8.0008309156645563	10.7888523266785068	11.357340132586335	 9.6918403360801566	13.069121852705699	13.1435337334251692	11.0155648017284786	15.5242445235434925	12.0833468863524036	10.1270246912275521	14.2720242159448940	 2.59951143590122147	 2.17711986266799418	 3.1619944986535060
     215	9089-12704 	13.2410213176411915	11.7346819618617904	14.2247509570560968	14.9211765585119132	13.2236975691325966	16.029731803868614	20.8535449287864019	18.4811814471346025	22.4028400882153882	23.499654466889250	20.8262614164958748	25.245539928480365	17.2753704749745083	15.5659286462790369	20.4048427323522716	10.9690486442680193	 9.8836333936561633	12.9561165032057648	 0.96955485764790994	 0.70100821180688966	 1.5016506318263776
     216	9091-6104  	 9.0184169013139766	 5.7064369251817961	12.2729628831111590	10.0004019087557090	 6.3277916005931729	13.609324428600154	14.1627789384035605	 8.9615511881600689	19.2738107070000311	15.704916181936568	 9.9373442798403460	21.372470966073479	                   	                   	                   	                   	                   	                   	                    	                    	
